symbol	geneid	disorders
PSAT1	29968	[2671:Neu-Laxova_syndrome],[284417:Phosphoserine_aminotransferase_deficiency]
PSAT1	ENSG00000135069	[2671:Neu-Laxova_syndrome],[284417:Phosphoserine_aminotransferase_deficiency]
PSEN1	5663	[275864:Behavioral_variant_of_frontotemporal_dementia],[1020:Early-onset_autosomal_dominant_Alzheimer_disease],[154:Familial_isolated_dilated_cardiomyopathy],[100070:Progressive_non-fluent_aphasia],[100069:Semantic_dementia]
PSEN1	ENSG00000080815	[275864:Behavioral_variant_of_frontotemporal_dementia],[1020:Early-onset_autosomal_dominant_Alzheimer_disease],[154:Familial_isolated_dilated_cardiomyopathy],[100070:Progressive_non-fluent_aphasia],[100069:Semantic_dementia]
PSEN2	5664	[1020:Early-onset_autosomal_dominant_Alzheimer_disease],[154:Familial_isolated_dilated_cardiomyopathy]
PSEN2	ENSG00000143801	[1020:Early-onset_autosomal_dominant_Alzheimer_disease],[154:Familial_isolated_dilated_cardiomyopathy]
PSENEN	55851	[79145:Dowling-Degos_disease]
PSENEN	ENSG00000205155	[79145:Dowling-Degos_disease]
PSMB8	5696	[325004:CANDLE_syndrome],[324999:JMP_syndrome],[2615:Nakajo-Nishimura_syndrome]
PSMB8	ENSG00000204264	[325004:CANDLE_syndrome],[324999:JMP_syndrome],[2615:Nakajo-Nishimura_syndrome]
PSMC3IP	29893	[243:46,XX_gonadal_dysgenesis]
PSMC3IP	ENSG00000131470	[243:46,XX_gonadal_dysgenesis]
PSMD12	5718	[529962:17q24.2_microdeletion_syndrome],[528084:Non-specific_syndromic_intellectual_disability]
PSMD12	ENSG00000197170	[529962:17q24.2_microdeletion_syndrome],[528084:Non-specific_syndromic_intellectual_disability]
PSPH	5723	[79350:3-phosphoserine_phosphatase_deficiency]
PSPH	ENSG00000146733	[79350:3-phosphoserine_phosphatase_deficiency]
PSTPIP1	9051	[251523:Hyperzincemia_and_hypercalprotectinemia],[69126:Pyogenic_arthritis-pyoderma_gangrenosum-acne_syndrome]
PSTPIP1	ENSG00000140368	[251523:Hyperzincemia_and_hypercalprotectinemia],[69126:Pyogenic_arthritis-pyoderma_gangrenosum-acne_syndrome]
PTCH1	5727	[93925:Alobar_holoprosencephaly],[377:Gorlin_syndrome],[93924:Lobar_holoprosencephaly],[280200:Microform_holoprosencephaly],[93926:Midline_interhemispheric_variant_of_holoprosencephaly],[77301:Monosomy_9q22.3],[220386:Semilobar_holoprosencephaly],[280195:Septopreoptic_holoprosencephaly]
PTCH1	ENSG00000185920	[93925:Alobar_holoprosencephaly],[377:Gorlin_syndrome],[93924:Lobar_holoprosencephaly],[280200:Microform_holoprosencephaly],[93926:Midline_interhemispheric_variant_of_holoprosencephaly],[77301:Monosomy_9q22.3],[220386:Semilobar_holoprosencephaly],[280195:Septopreoptic_holoprosencephaly]
PTCH2	8643	[377:Gorlin_syndrome],[141276:Tessier_number_7_facial_cleft]
PTCH2	ENSG00000117425	[377:Gorlin_syndrome],[141276:Tessier_number_7_facial_cleft]
PTCHD1	139411	[777:X-linked_non-syndromic_intellectual_disability]
PTCHD1	ENSG00000165186	[777:X-linked_non-syndromic_intellectual_disability]
PTDSS1	9791	[2658:Lenz-Majewski_hyperostotic_dwarfism]
PTDSS1	ENSG00000156471	[2658:Lenz-Majewski_hyperostotic_dwarfism]
PTEN	5728	[397596:Activated_PI3K-delta_syndrome],[109:Bannayan-Riley-Ruvalcaba_syndrome],[201:Cowden_syndrome],[145:Hereditary_breast_and_ovarian_cancer_syndrome],[79076:Juvenile_polyposis_of_infancy],[65285:Lhermitte-Duclos_disease],[210548:Macrocephaly-intellectual_disability-autism_syndrome],[2969:Proteus-like_syndrome],[744:Proteus_syndrome],[137608:Segmental_outgrowth-lipomatosis-arteriovenous_malformation-epidermal_nevus_syndrome],[500481:Squamous_cell_carcinoma_of_salivary_glands],[494547:Squamous_cell_carcinoma_of_the_hypopharynx],[494550:Squamous_cell_carcinoma_of_the_larynx],[502366:Squamous_cell_carcinoma_of_the_lip],[500464:Squamous_cell_carcinoma_of_the_nasal_cavity_and_paranasal_sinuses],[502363:Squamous_cell_carcinoma_of_the_oral_cavity],[500478:Squamous_cell_carcinoma_of_the_oropharynx]
PTEN	ENSG00000171862	[397596:Activated_PI3K-delta_syndrome],[109:Bannayan-Riley-Ruvalcaba_syndrome],[201:Cowden_syndrome],[145:Hereditary_breast_and_ovarian_cancer_syndrome],[79076:Juvenile_polyposis_of_infancy],[65285:Lhermitte-Duclos_disease],[210548:Macrocephaly-intellectual_disability-autism_syndrome],[2969:Proteus-like_syndrome],[744:Proteus_syndrome],[137608:Segmental_outgrowth-lipomatosis-arteriovenous_malformation-epidermal_nevus_syndrome],[500481:Squamous_cell_carcinoma_of_salivary_glands],[494547:Squamous_cell_carcinoma_of_the_hypopharynx],[494550:Squamous_cell_carcinoma_of_the_larynx],[502366:Squamous_cell_carcinoma_of_the_lip],[500464:Squamous_cell_carcinoma_of_the_nasal_cavity_and_paranasal_sinuses],[502363:Squamous_cell_carcinoma_of_the_oral_cavity],[500478:Squamous_cell_carcinoma_of_the_oropharynx]
PTF1A	256297	[2805:Partial_pancreatic_agenesis],[65288:Permanent_neonatal_diabetes_mellitus-pancreatic_and_cerebellar_agenesis_syndrome]
PTF1A	ENSG00000168267	[2805:Partial_pancreatic_agenesis],[65288:Permanent_neonatal_diabetes_mellitus-pancreatic_and_cerebellar_agenesis_syndrome]
PTH	5741	[189466:Familial_isolated_hypoparathyroidism_due_to_impaired_PTH_secretion]
PTH	ENSG00000152266	[189466:Familial_isolated_hypoparathyroidism_due_to_impaired_PTH_secretion]
PTH1R	5745	[50945:Blomstrand_lethal_chondrodysplasia],[79106:Eiken_syndrome],[33067:Metaphyseal_chondrodysplasia,_Jansen_type],[296:Ollier_disease],[412206:Primary_failure_of_tooth_eruption]
PTH1R	ENSG00000160801	[50945:Blomstrand_lethal_chondrodysplasia],[79106:Eiken_syndrome],[33067:Metaphyseal_chondrodysplasia,_Jansen_type],[296:Ollier_disease],[412206:Primary_failure_of_tooth_eruption]
PTHLH	5744	[93387:Brachydactyly_type_E]
PTHLH	ENSG00000087494	[93387:Brachydactyly_type_E]
PTPLA	9200	[2020:Congenital_fiber-type_disproportion_myopathy]
PTPLA	ENSG00000165996	[2020:Congenital_fiber-type_disproportion_myopathy]
PTPN11	5781	[86834:Juvenile_myelomonocytic_leukemia],[2499:Metachondromatosis],[648:Noonan_syndrome],[500:Noonan_syndrome_with_multiple_lentigines]
PTPN11	ENSG00000179295	[86834:Juvenile_myelomonocytic_leukemia],[2499:Metachondromatosis],[648:Noonan_syndrome],[500:Noonan_syndrome_with_multiple_lentigines]
PTPN14	5784	[99141:Lymphedema-posterior_choanal_atresia_syndrome]
PTPN14	ENSG00000152104	[99141:Lymphedema-posterior_choanal_atresia_syndrome]
PTPN2	5771	[85410:Oligoarticular_juvenile_idiopathic_arthritis],[85408:Rheumatoid_factor-negative_juvenile_idiopathic_arthritis]
PTPN2	ENSG00000175354	[85410:Oligoarticular_juvenile_idiopathic_arthritis],[85408:Rheumatoid_factor-negative_juvenile_idiopathic_arthritis]
PTPN22	26191	[397:Giant_cell_arteritis],[900:Granulomatosis_with_polyangiitis],[85410:Oligoarticular_juvenile_idiopathic_arthritis],[85408:Rheumatoid_factor-negative_juvenile_idiopathic_arthritis],[536:Systemic_lupus_erythematosus],[3437:Vogt-Koyanagi-Harada_disease]
PTPN22	ENSG00000134242	[397:Giant_cell_arteritis],[900:Granulomatosis_with_polyangiitis],[85410:Oligoarticular_juvenile_idiopathic_arthritis],[85408:Rheumatoid_factor-negative_juvenile_idiopathic_arthritis],[536:Systemic_lupus_erythematosus],[3437:Vogt-Koyanagi-Harada_disease]
PTPN3	5774	[70567:Cholangiocarcinoma]
PTPN3	ENSG00000070159	[70567:Cholangiocarcinoma]
PTPRC	5788	[169157:T-B+_severe_combined_immunodeficiency_due_to_CD45_deficiency]
PTPRC	ENSG00000081237	[169157:T-B+_severe_combined_immunodeficiency_due_to_CD45_deficiency]
PTPRF	5792	[180188:Isolated_congenital_breast_hypoplasia/aplasia]
PTPRF	ENSG00000142949	[180188:Isolated_congenital_breast_hypoplasia/aplasia]
PTPRO	5800	[93214:Familial_idiopathic_steroid-resistant_nephrotic_syndrome_with_diffuse_mesangial_proliferation],[93217:Familial_idiopathic_steroid-resistant_nephrotic_syndrome_with_diffuse_mesangial_sclerosis],[93213:Familial_idiopathic_steroid-resistant_nephrotic_syndrome_with_focal_segmental_hyalinosis],[93216:Familial_idiopathic_steroid-resistant_nephrotic_syndrome_with_minimal_changes]
PTPRO	ENSG00000151490	[93214:Familial_idiopathic_steroid-resistant_nephrotic_syndrome_with_diffuse_mesangial_proliferation],[93217:Familial_idiopathic_steroid-resistant_nephrotic_syndrome_with_diffuse_mesangial_sclerosis],[93213:Familial_idiopathic_steroid-resistant_nephrotic_syndrome_with_focal_segmental_hyalinosis],[93216:Familial_idiopathic_steroid-resistant_nephrotic_syndrome_with_minimal_changes]
PTPRQ	374462	[90635:Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA],[90636:Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB]
PTPRQ	ENSG00000139304	[90635:Autosomal_dominant_non-syndromic_sensorineural_deafness_type_DFNA],[90636:Autosomal_recessive_non-syndromic_sensorineural_deafness_type_DFNB]
PTRF	284119	[528:Berardinelli-Seip_congenital_lipodystrophy]
PTRF	ENSG00000177469	[528:Berardinelli-Seip_congenital_lipodystrophy]
PTRH2	51651	[456312:Infantile_multisystem_neurologic-endocrine-pancreatic_disease]
PTRH2	ENSG00000141378	[456312:Infantile_multisystem_neurologic-endocrine-pancreatic_disease]
PTS	5805	[13:6-pyruvoyl-tetrahydropterin_synthase_deficiency]
PTS	ENSG00000150787	[13:6-pyruvoyl-tetrahydropterin_synthase_deficiency]
PUF60	22827	[508488:8q24.3_microdeletion_syndrome],[508498:Intellectual_disability-cardiac_anomalies-short_stature-joint_laxity_syndrome]
PUF60	ENSG00000179950	[508488:8q24.3_microdeletion_syndrome],[508498:Intellectual_disability-cardiac_anomalies-short_stature-joint_laxity_syndrome]
PURA	5813	[438216:PURA-related_severe_neonatal_hypotonia-seizures-encephalopathy_syndrome_due_to_a_point_mutation],[314655:Severe_neonatal_hypotonia-seizures-encephalopathy_syndrome_due_to_5q31.3_microdeletion]
PURA	ENSG00000185129	[438216:PURA-related_severe_neonatal_hypotonia-seizures-encephalopathy_syndrome_due_to_a_point_mutation],[314655:Severe_neonatal_hypotonia-seizures-encephalopathy_syndrome_due_to_5q31.3_microdeletion]
PUS1	80324	[2598:Mitochondrial_myopathy_and_sideroblastic_anemia]
PUS1	ENSG00000177192	[2598:Mitochondrial_myopathy_and_sideroblastic_anemia]
PUS3	83480	[488627:Severe_growth_deficiency-strabismus-extensive_dermal_melanocytosis-intellectual_disability_syndrome]
PUS3	ENSG00000110060	[488627:Severe_growth_deficiency-strabismus-extensive_dermal_melanocytosis-intellectual_disability_syndrome]
PUS7	54517	[528084:Non-specific_syndromic_intellectual_disability]
PUS7	ENSG00000091127	[528084:Non-specific_syndromic_intellectual_disability]
PVRL1	5818	[199306:Cleft_lip/palate],[141291:Cleft_lip_and_alveolus],[199302:Isolated_cleft_lip],[3253:Zlotogora-Ogur_syndrome]
PVRL1	ENSG00000110400	[199306:Cleft_lip/palate],[141291:Cleft_lip_and_alveolus],[199302:Isolated_cleft_lip],[3253:Zlotogora-Ogur_syndrome]
PVRL4	81607	[247820:Ectodermal_dysplasia-syndactyly_syndrome]
PVRL4	ENSG00000143217	[247820:Ectodermal_dysplasia-syndactyly_syndrome]
PXDN	7837	[289499:Congenital_cataract_microcornea_with_corneal_opacity]
PXDN	ENSG00000130508	[289499:Congenital_cataract_microcornea_with_corneal_opacity]
PXK	54899	[536:Systemic_lupus_erythematosus]
PXK	ENSG00000168297	[536:Systemic_lupus_erythematosus]
PYCR1	5831	[357064:Autosomal_recessive_cutis_laxa_type_2B],[2078:Geroderma_osteodysplastica],[293633:PYCR1-related_De_Barsy_syndrome]
PYCR1	ENSG00000183010	[357064:Autosomal_recessive_cutis_laxa_type_2B],[2078:Geroderma_osteodysplastica],[293633:PYCR1-related_De_Barsy_syndrome]
PYCR2	29920	[2512:Autosomal_recessive_primary_microcephaly],[481152:PYCR2-related_microcephaly-progressive_leukoencephalopathy]
PYCR2	ENSG00000143811	[2512:Autosomal_recessive_primary_microcephaly],[481152:PYCR2-related_microcephaly-progressive_leukoencephalopathy]
PYGL	5836	[369:Glycogen_storage_disease_due_to_liver_glycogen_phosphorylase_deficiency]
PYGL	ENSG00000100504	[369:Glycogen_storage_disease_due_to_liver_glycogen_phosphorylase_deficiency]
PYGM	5837	[368:Glycogen_storage_disease_due_to_muscle_glycogen_phosphorylase_deficiency]
PYGM	ENSG00000068976	[368:Glycogen_storage_disease_due_to_muscle_glycogen_phosphorylase_deficiency]
QARS	5859	[404437:Diffuse_cerebral_and_cerebellar_atrophy-intractable_seizures-progressive_microcephaly_syndrome],[423306:Microcephaly-short_stature-intellectual_disability-facial_dysmorphism_syndrome]
QARS	ENSG00000172053	[404437:Diffuse_cerebral_and_cerebellar_atrophy-intractable_seizures-progressive_microcephaly_syndrome],[423306:Microcephaly-short_stature-intellectual_disability-facial_dysmorphism_syndrome]
QDPR	5860	[226:Dihydropteridine_reductase_deficiency]
QDPR	ENSG00000151552	[226:Dihydropteridine_reductase_deficiency]
QKI	9444	[251671:Angiocentric_glioma]
QKI	ENSG00000112531	[251671:Angiocentric_glioma]
RAB11A	8766	[178469:Autosomal_dominant_non-syndromic_intellectual_disability]
RAB11A	ENSG00000103769	[178469:Autosomal_dominant_non-syndromic_intellectual_disability]
RAB18	22931	[2510:Micro_syndrome]
RAB18	ENSG00000099246	[2510:Micro_syndrome]
RAB23	51715	[65759:Carpenter_syndrome]
RAB23	ENSG00000112210	[65759:Carpenter_syndrome]
RAB27A	5873	[79477:Griscelli_syndrome_type_2]
RAB27A	ENSG00000069974	[79477:Griscelli_syndrome_type_2]
RAB28	9364	[1872:Cone_rod_dystrophy]
RAB28	ENSG00000157869	[1872:Cone_rod_dystrophy]
RAB33B	83452	[178355:Smith-McCort_dysplasia]
RAB33B	ENSG00000172007	[178355:Smith-McCort_dysplasia]
RAB39B	116442	[2379:Early-onset_parkinsonism-intellectual_disability_syndrome],[777:X-linked_non-syndromic_intellectual_disability]
RAB39B	ENSG00000155961	[2379:Early-onset_parkinsonism-intellectual_disability_syndrome],[777:X-linked_non-syndromic_intellectual_disability]
RAB3GAP1	22930	[1387:Cataract-intellectual_disability-hypogonadism_syndrome],[2510:Micro_syndrome]
RAB3GAP1	ENSG00000115839	[1387:Cataract-intellectual_disability-hypogonadism_syndrome],[2510:Micro_syndrome]
RAB3GAP2	25782	[401830:Autosomal_recessive_spastic_paraplegia_type_69],[1387:Cataract-intellectual_disability-hypogonadism_syndrome],[2510:Micro_syndrome]
RAB3GAP2	ENSG00000118873	[401830:Autosomal_recessive_spastic_paraplegia_type_69],[1387:Cataract-intellectual_disability-hypogonadism_syndrome],[2510:Micro_syndrome]
RAB7A	7879	[99936:Autosomal_dominant_Charcot-Marie-Tooth_disease_type_2B]
RAB7A	ENSG00000075785	[99936:Autosomal_dominant_Charcot-Marie-Tooth_disease_type_2B]
RAC1	5879	[500159:Microcephaly-corpus_callosum_and_cerebellar_vermis_hypoplasia-facial_dysmorphism-intellectual_disability_syndrom]
RAC1	ENSG00000136238	[500159:Microcephaly-corpus_callosum_and_cerebellar_vermis_hypoplasia-facial_dysmorphism-intellectual_disability_syndrom]
RAC2	5880	[183707:Neutrophil_immunodeficiency_syndrome]
RAC2	ENSG00000128340	[183707:Neutrophil_immunodeficiency_syndrome]
RAD21	5885	[199:Cornelia_de_Lange_syndrome]
RAD21	ENSG00000164754	[199:Cornelia_de_Lange_syndrome]
RAD50	10111	[145:Hereditary_breast_and_ovarian_cancer_syndrome],[240760:Nijmegen_breakage_syndrome-like_disorder]
RAD50	ENSG00000113522	[145:Hereditary_breast_and_ovarian_cancer_syndrome],[240760:Nijmegen_breakage_syndrome-like_disorder]
RAD51	5888	[238722:Familial_congenital_mirror_movements],[84:Fanconi_anemia],[145:Hereditary_breast_and_ovarian_cancer_syndrome]
RAD51	ENSG00000051180	[238722:Familial_congenital_mirror_movements],[84:Fanconi_anemia],[145:Hereditary_breast_and_ovarian_cancer_syndrome]
RAD51C	5889	[84:Fanconi_anemia],[145:Hereditary_breast_and_ovarian_cancer_syndrome]
RAD51C	ENSG00000108384	[84:Fanconi_anemia],[145:Hereditary_breast_and_ovarian_cancer_syndrome]
RAD51D	5892	[145:Hereditary_breast_and_ovarian_cancer_syndrome]
RAD51D	ENSG00000185379	[145:Hereditary_breast_and_ovarian_cancer_syndrome]
RAD54L	8438	[227535:Hereditary_breast_cancer]
RAD54L	ENSG00000085999	[227535:Hereditary_breast_cancer]
RAF1	5894	[154:Familial_isolated_dilated_cardiomyopathy],[648:Noonan_syndrome],[500:Noonan_syndrome_with_multiple_lentigines],[251615:Pilomyxoid_astrocytoma]
RAF1	ENSG00000132155	[154:Familial_isolated_dilated_cardiomyopathy],[648:Noonan_syndrome],[500:Noonan_syndrome_with_multiple_lentigines],[251615:Pilomyxoid_astrocytoma]
RAG1	5896	[231154:Combined_immunodeficiency_due_to_partial_RAG1_deficiency],[157949:Combined_immunodeficiency_with_granulomatosis],[39041:Omenn_syndrome],[331206:Severe_combined_immunodeficiency_due_to_complete_RAG1/2_deficiency]
RAG1	ENSG00000166349	[231154:Combined_immunodeficiency_due_to_partial_RAG1_deficiency],[157949:Combined_immunodeficiency_with_granulomatosis],[39041:Omenn_syndrome],[331206:Severe_combined_immunodeficiency_due_to_complete_RAG1/2_deficiency]
RAG2	5897	[157949:Combined_immunodeficiency_with_granulomatosis],[39041:Omenn_syndrome],[331206:Severe_combined_immunodeficiency_due_to_complete_RAG1/2_deficiency]
RAG2	ENSG00000175097	[157949:Combined_immunodeficiency_with_granulomatosis],[39041:Omenn_syndrome],[331206:Severe_combined_immunodeficiency_due_to_complete_RAG1/2_deficiency]
RAI1	10743	[1713:17p11.2_microduplication_syndrome],[477817:PMP22-RAI1_contiguous_gene_duplication_syndrome],[819:Smith-Magenis_syndrome],[819:Smith-Magenis_syndrome]
RAI1	ENSG00000108557	[1713:17p11.2_microduplication_syndrome],[477817:PMP22-RAI1_contiguous_gene_duplication_syndrome],[819:Smith-Magenis_syndrome],[819:Smith-Magenis_syndrome]
RANBP2	5903	[263524:Acute_necrotizing_encephalopathy_of_childhood],[88619:Familial_acute_necrotizing_encephalopathy],[178342:Inflammatory_myofibroblastic_tumor]
RANBP2	ENSG00000153201	[263524:Acute_necrotizing_encephalopathy_of_childhood],[88619:Familial_acute_necrotizing_encephalopathy],[178342:Inflammatory_myofibroblastic_tumor]
RANGRF	29098	[130:Brugada_syndrome]
RANGRF	ENSG00000108961	[130:Brugada_syndrome]
RAP1A	5906	[2322:Kabuki_syndrome]
RAP1A	ENSG00000116473	[2322:Kabuki_syndrome]
RAP1B	5908	[2322:Kabuki_syndrome]
RAP1B	ENSG00000127314	[2322:Kabuki_syndrome]
RAPSN	5913	[994:Fetal_akinesia_deformation_sequence],[33108:Lethal_multiple_pterygium_syndrome],[98913:Postsynaptic_congenital_myasthenic_syndromes]
RAPSN	ENSG00000165917	[994:Fetal_akinesia_deformation_sequence],[33108:Lethal_multiple_pterygium_syndrome],[98913:Postsynaptic_congenital_myasthenic_syndromes]
RARA	5914	[520:Acute_promyelocytic_leukemia]
RARA	ENSG00000131759	[520:Acute_promyelocytic_leukemia]
RARB	5915	[2470:Matthew-Wood_syndrome]
RARB	ENSG00000077092	[2470:Matthew-Wood_syndrome]
RARS	5917	[438114:RARS-related_autosomal_recessive_hypomyelinating_leukodystrophy]
RARS	ENSG00000113643	[438114:RARS-related_autosomal_recessive_hypomyelinating_leukodystrophy]
RARS2	57038	[2254:Pontocerebellar_hypoplasia_type_1],[166073:Pontocerebellar_hypoplasia_type_6]
RARS2	ENSG00000146282	[2254:Pontocerebellar_hypoplasia_type_1],[166073:Pontocerebellar_hypoplasia_type_6]
RASA1	5921	[137667:Capillary_malformation-arteriovenous_malformation],[90307:Parkes_Weber_syndrome]
RASA1	ENSG00000145715	[137667:Capillary_malformation-arteriovenous_malformation],[90307:Parkes_Weber_syndrome]
RASA2	5922	[648:Noonan_syndrome]
RASA2	ENSG00000155903	[648:Noonan_syndrome]
RASGRP1	10125	[3261:Autoimmune_lymphoproliferative_syndrome]
RASGRP1	ENSG00000172575	[3261:Autoimmune_lymphoproliferative_syndrome]
RASGRP2	10235	[420566:Bleeding_disorder_due_to_CalDAG-GEFI_deficiency]
RASGRP2	ENSG00000068831	[420566:Bleeding_disorder_due_to_CalDAG-GEFI_deficiency]
RAX	30062	[2542:Isolated_microphthalmia-anophthalmia-coloboma]
RAX	ENSG00000134438	[2542:Isolated_microphthalmia-anophthalmia-coloboma]
RAX2	84839	[1872:Cone_rod_dystrophy]
RAX2	ENSG00000173976	[1872:Cone_rod_dystrophy]
RB1	5925	[357027:Hereditary_retinoblastoma],[1587:Monosomy_13q14],[357034:Non-hereditary_retinoblastoma],[668:Osteosarcoma],[70573:Small_cell_lung_cancer]
RB1	ENSG00000139687	[357027:Hereditary_retinoblastoma],[1587:Monosomy_13q14],[357034:Non-hereditary_retinoblastoma],[668:Osteosarcoma],[70573:Small_cell_lung_cancer]
RBBP8	5932	[313795:Jawad_syndrome],[808:Seckel_syndrome]
RBBP8	ENSG00000101773	[313795:Jawad_syndrome],[808:Seckel_syndrome]
RBCK1	10616	[329173:Autoinflammatory_syndrome_with_pyogenic_bacterial_infection_and_amylopectinosis],[397937:Polyglucosan_body_myopathy_type_1]
